MB02 for Re33k tips
   0.9999923      0.7601341E-04
   0.9915332     -0.3110282E-03
   0.9791201     -0.5008139E-03
   0.9660378     -0.3868310E-03
   0.9524258     -0.5611428E-04
   0.9388866      0.4431700E-03
   0.9253507      0.1071314E-02
   0.9117355      0.1821059E-02
   0.8980809      0.2669678E-02
   0.8844321      0.3600427E-02
   0.8708018      0.4610975E-02
   0.8571823      0.5708118E-02
   0.8435629      0.6873603E-02
   0.8299300      0.8093622E-02
   0.8162811      0.9371202E-02
   0.8026291      0.1069772E-01
   0.7889971      0.1205907E-01
   0.7753872      0.1346522E-01
   0.7617611      0.1491144E-01
   0.7480594      0.1640739E-01
   0.7343906      0.1792397E-01
   0.7207228      0.1945373E-01
   0.7073996      0.2096562E-01
   0.6941768      0.2247202E-01
   0.6805576      0.2402275E-01
   0.6668329      0.2556957E-01
   0.6531550      0.2708382E-01
   0.6395130      0.2858057E-01
   0.6258733      0.3005984E-01
   0.6122217      0.3150985E-01
   0.5985620      0.3293193E-01
   0.5849033      0.3432788E-01
   0.5712484      0.3569003E-01
   0.5575998      0.3701835E-01
   0.5439553      0.3831909E-01
   0.5303118      0.3958723E-01
   0.5166689      0.4082724E-01
   0.5030251      0.4203838E-01
   0.4893766      0.4320762E-01
   0.4757251      0.4434494E-01
   0.4620711      0.4546621E-01
   0.4484084      0.4648444E-01
   0.4347403      0.4741705E-01
   0.4210685      0.4827789E-01
   0.4073955      0.4906769E-01
   0.3937229      0.4978797E-01
   0.3800505      0.5043539E-01
   0.3663807      0.5101044E-01
   0.3527128      0.5151103E-01
   0.3390476      0.5193386E-01
   0.3253877      0.5227697E-01
   0.3117357      0.5253766E-01
   0.2980960      0.5271088E-01
   0.2844708      0.5278990E-01
   0.2708617      0.5276930E-01
   0.2572697      0.5264443E-01
   0.2436954      0.5240850E-01
   0.2301414      0.5205417E-01
   0.2166108      0.5157784E-01
   0.2031075      0.5097151E-01
   0.1896367      0.5022763E-01
   0.1762038      0.4933970E-01
   0.1628171      0.4829624E-01
   0.1494871      0.4708819E-01
   0.1362272      0.4570398E-01
   0.1230503      0.4412725E-01
   0.1099700      0.4234267E-01
   0.9701775E-01  0.4032840E-01
   0.8424848E-01  0.3806635E-01
   0.7172850E-01  0.3551842E-01
   0.5950103E-01  0.3263962E-01
   0.4765909E-01  0.2937899E-01
   0.3642340E-01  0.2571432E-01
   0.2604806E-01  0.2159627E-01
   0.1682333E-01  0.1705071E-01
   0.9570643E-02  0.1252767E-01
   0.4923489E-02  0.8482792E-02
   0.2296881E-02  0.5433509E-02
   0.8469112E-03  0.3328127E-02
   0.3258163E-03  0.1662253E-02
  -0.1136074E-05  0.3595883E-03
   0.1078832E-03 -0.7878859E-03
   0.8634019E-03 -0.1784907E-02
   0.2357161E-02 -0.2777652E-02
   0.4270973E-02 -0.3968156E-02
   0.7684616E-02 -0.5096670E-02
   0.1415728E-01 -0.7234889E-02
   0.2347981E-01 -0.9632589E-02
   0.3465607E-01 -0.1179071E-01
   0.4729327E-01 -0.1381747E-01
   0.5999979E-01 -0.1552705E-01
   0.7274381E-01 -0.1695603E-01
   0.8577594E-01 -0.1816321E-01
   0.9900676E-01 -0.1917587E-01
   0.1123115     -0.2000124E-01
   0.1256767     -0.2066606E-01
   0.1391266     -0.2119732E-01
   0.1526559     -0.2161306E-01
   0.1662374     -0.2193198E-01
   0.1798510     -0.2216495E-01
   0.1934907     -0.2232341E-01
   0.2071583     -0.2241343E-01
   0.2208531     -0.2245073E-01
   0.2345703     -0.2243737E-01
   0.2483030     -0.2238590E-01
   0.2620467     -0.2229530E-01
   0.2757992     -0.2217184E-01
   0.2895603     -0.2201902E-01
   0.3033299     -0.2183896E-01
   0.3171073     -0.2163809E-01
   0.3308913     -0.2141648E-01
   0.3446802     -0.2117268E-01
   0.3584736     -0.2091496E-01
   0.3722717     -0.2064155E-01
   0.3860751     -0.2035810E-01
   0.3998844     -0.2006463E-01
   0.4136993     -0.1976468E-01
   0.4275189     -0.1946139E-01
   0.4413424     -0.1915340E-01
   0.4551681     -0.1884218E-01
   0.4689957     -0.1853468E-01
   0.4828240     -0.1822240E-01
   0.4966532     -0.1790295E-01
   0.5104841     -0.1758114E-01
   0.5243193     -0.1725870E-01
   0.5381619     -0.1693194E-01
   0.5520080     -0.1660226E-01
   0.5658494     -0.1627321E-01
   0.5796940     -0.1594341E-01
   0.5935278     -0.1561521E-01
   0.6073406     -0.1528718E-01
   0.6211448     -0.1495964E-01
   0.6349695     -0.1462978E-01
   0.6487790     -0.1429628E-01
   0.6625406     -0.1396149E-01
   0.6763297     -0.1362036E-01
   0.6900558     -0.1326795E-01
   0.7035361     -0.1290255E-01
   0.7169838     -0.1252367E-01
   0.7306112     -0.1212020E-01
   0.7444110     -0.1169695E-01
   0.7582329     -0.1126164E-01
   0.7720631     -0.1080758E-01
   0.7858732     -0.1033838E-01
   0.7996726     -0.9853736E-02
   0.8134809     -0.9356870E-02
   0.8273039     -0.8844452E-02
   0.8411358     -0.8316984E-02
   0.8549702     -0.7773043E-02
   0.8688028     -0.7214673E-02
   0.8826334     -0.6634317E-02
   0.8964646     -0.6037103E-02
   0.9102983     -0.5416261E-02
   0.9241233     -0.4776356E-02
   0.9378970     -0.4110787E-02
   0.9516262     -0.3417277E-02
   0.9654238     -0.2659619E-02
   0.9788521     -0.1841953E-02
   0.9914236     -0.9055369E-03
    1.000008     -0.7601298E-04
