MB01a2 2nd Location
   0.9999889      0.9766507E-04
   0.9919120     -0.5167449E-03
   0.9804173     -0.1030636E-02
   0.9675141     -0.1272284E-02
   0.9539046     -0.1268369E-02
   0.9399692     -0.1068102E-02
   0.9258727     -0.7130724E-03
   0.9116995     -0.2298961E-03
   0.8974855      0.3676331E-03
   0.8832641      0.1069493E-02
   0.8690425      0.1879949E-02
   0.8547848      0.2792399E-02
   0.8405035      0.3791705E-02
   0.8262132      0.4872057E-02
   0.8119248      0.6028532E-02
   0.7976529      0.7263188E-02
   0.7833819      0.8579186E-02
   0.7691184      0.9973166E-02
   0.7548383      0.1144890E-01
   0.7405235      0.1299216E-01
   0.7261915      0.1459122E-01
   0.7118672      0.1623911E-01
   0.6975535      0.1794044E-01
   0.6832466      0.1969745E-01
   0.6689065      0.2151094E-01
   0.6545205      0.2336323E-01
   0.6401137      0.2523977E-01
   0.6256819      0.2713431E-01
   0.6112375      0.2903757E-01
   0.5967920      0.3094657E-01
   0.5823609      0.3285331E-01
   0.5679777      0.3473815E-01
   0.5536492      0.3658064E-01
   0.5393596      0.3836210E-01
   0.5250607      0.4008266E-01
   0.5107408      0.4174963E-01
   0.4964126      0.4336618E-01
   0.4820814      0.4492992E-01
   0.4677682      0.4644104E-01
   0.4535118      0.4787236E-01
   0.4392488      0.4922059E-01
   0.4249773      0.5048884E-01
   0.4106974      0.5167841E-01
   0.3964180      0.5278850E-01
   0.3821455      0.5381424E-01
   0.3678724      0.5475292E-01
   0.3535956      0.5560445E-01
   0.3393164      0.5636925E-01
   0.3250568      0.5704552E-01
   0.3108532      0.5761723E-01
   0.2966993      0.5806271E-01
   0.2825539      0.5837254E-01
   0.2683928      0.5855196E-01
   0.2542393      0.5860591E-01
   0.2401333      0.5852499E-01
   0.2260752      0.5829168E-01
   0.2120558      0.5789647E-01
   0.1980810      0.5733007E-01
   0.1841711      0.5658252E-01
   0.1703394      0.5563446E-01
   0.1565768      0.5447007E-01
   0.1428881      0.5307801E-01
   0.1293022      0.5144678E-01
   0.1158346      0.4955563E-01
   0.1025096      0.4739191E-01
   0.8941440E-01  0.4494119E-01
   0.7663297E-01  0.4216999E-01
   0.6426030E-01  0.3904495E-01
   0.5242221E-01  0.3554044E-01
   0.4135055E-01  0.3168055E-01
   0.3141797E-01  0.2755860E-01
   0.2298485E-01  0.2335752E-01
   0.1630498E-01  0.1938372E-01
   0.1133364E-01  0.1586199E-01
   0.7734999E-02  0.1280689E-01
   0.5137372E-02  0.1013558E-01
   0.3246155E-02  0.7775405E-02
   0.1859169E-02  0.5675176E-02
   0.8876700E-03  0.3780954E-02
   0.2977698E-03  0.2019376E-02
   0.1082534E-04  0.4182932E-03
   0.1276308E-03 -0.1123291E-02
   0.8378748E-03 -0.2609386E-02
   0.2125411E-02 -0.3911954E-02
   0.3672647E-02 -0.5317021E-02
   0.5626837E-02 -0.6711457E-02
   0.8187149E-02 -0.7976954E-02
   0.1139740E-01 -0.9519835E-02
   0.1552520E-01 -0.1150588E-01
   0.2113883E-01 -0.1372888E-01
   0.2893212E-01 -0.1621317E-01
   0.3907111E-01 -0.1898521E-01
   0.5077999E-01 -0.2173014E-01
   0.6334785E-01 -0.2425241E-01
   0.7635149E-01 -0.2645686E-01
   0.8966745E-01 -0.2837192E-01
   0.1031840     -0.3001596E-01
   0.1168725     -0.3142153E-01
   0.1306922     -0.3261460E-01
   0.1446447     -0.3362319E-01
   0.1586977     -0.3447887E-01
   0.1728129     -0.3519433E-01
   0.1869968     -0.3578507E-01
   0.2012371     -0.3626901E-01
   0.2155216     -0.3665794E-01
   0.2298388     -0.3696180E-01
   0.2442027     -0.3719058E-01
   0.2585843     -0.3735757E-01
   0.2729828     -0.3746152E-01
   0.2874048     -0.3751159E-01
   0.3018428     -0.3751267E-01
   0.3162929     -0.3746903E-01
   0.3307628     -0.3738483E-01
   0.3452393     -0.3726586E-01
   0.3597291     -0.3711274E-01
   0.3742298     -0.3693054E-01
   0.3887520     -0.3672297E-01
   0.4032915     -0.3649934E-01
   0.4178219     -0.3626048E-01
   0.4323507     -0.3600219E-01
   0.4468824     -0.3572539E-01
   0.4614247     -0.3543353E-01
   0.4759490     -0.3512761E-01
   0.4904537     -0.3479864E-01
   0.5049501     -0.3444338E-01
   0.5194253     -0.3405814E-01
   0.5338897     -0.3363622E-01
   0.5483529     -0.3317643E-01
   0.5628195     -0.3268198E-01
   0.5772591     -0.3214996E-01
   0.5916891     -0.3157414E-01
   0.6060779     -0.3094851E-01
   0.6204629     -0.3026136E-01
   0.6348577     -0.2951615E-01
   0.6492807     -0.2871877E-01
   0.6637297     -0.2788044E-01
   0.6781954     -0.2700945E-01
   0.6926640     -0.2610806E-01
   0.7071494     -0.2518064E-01
   0.7216284     -0.2422964E-01
   0.7361146     -0.2325456E-01
   0.7505971     -0.2225838E-01
   0.7650684     -0.2123866E-01
   0.7795357     -0.2019244E-01
   0.7939913     -0.1912001E-01
   0.8084496     -0.1801536E-01
   0.8229129     -0.1688598E-01
   0.8373852     -0.1572735E-01
   0.8518834     -0.1455169E-01
   0.8663859     -0.1336329E-01
   0.8808581     -0.1216688E-01
   0.8952810     -0.1094299E-01
   0.9096762     -0.9681534E-02
   0.9240630     -0.8373819E-02
   0.9384360     -0.7028992E-02
   0.9527037     -0.5647139E-02
   0.9667209     -0.4217670E-02
   0.9800428     -0.2746386E-02
   0.9918777     -0.1267749E-02
    1.000011     -0.9766469E-04
